policy,modulus_profile,d,rank,coeff_linf_bound,max_width,scalar_n,search_cap,hit_cap,profile,target_bits,max_adps16_quantum_rop_log2,next_adps16_quantum_rop_log2,max_beta,max_zeta,next_beta,next_zeta,cutoff_kind
Quantum128BitADPS16,q64,512,16,127,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:702624.024346458609,,4934,3276799999974850,,,AtLeast
Quantum128BitADPS16,q64,512,17,127,6400000000000,8704,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:756935.239379113191,,4934,3276799999974076,,,AtLeast
Quantum128BitADPS16,q64,512,18,127,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:811569.260551203974,,4934,3276799999973324,,,AtLeast
Quantum128BitADPS16,q64,512,19,127,6400000000000,9728,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:866476.503583535319,,4934,3276799999972593,,,AtLeast
Quantum128BitADPS16,q64,512,20,127,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:921646.329085118254,,4934,3276799999971881,,,AtLeast
Quantum128BitADPS16,q64,64,1,255,6,64,6400000000000,false,local-minimum+proven-pruned-certification,128.0,502.249972664221,113.685000000000,384,0,429,0,Exact
Quantum128BitADPS16,q64,64,2,255,113,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,3,255,14429,192,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,4,255,611125,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,5,255,15134439,320,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,6,255,264154934,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,7,255,3576907703,448,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,8,255,39825501710,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,9,255,378957714723,576,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,10,255,3166993892249,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,11,255,6400000000000,704,6400000000000,true,local-minimum+proven-pruned-certification,128.0,139.655000000000,,527,0,,,AtLeast
Quantum128BitADPS16,q64,64,12,255,6400000000000,768,6400000000000,true,local-minimum+proven-pruned-certification,128.0,157.675000000000,,595,0,,,AtLeast
Quantum128BitADPS16,q64,64,13,255,6400000000000,832,6400000000000,true,local-minimum+proven-pruned-certification,128.0,175.695000000000,,663,0,,,AtLeast
Quantum128BitADPS16,q64,64,14,255,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,194.510000000000,,734,0,,,AtLeast
Quantum128BitADPS16,q64,64,15,255,6400000000000,960,6400000000000,true,local-minimum+proven-pruned-certification,128.0,213.325000000000,,805,0,,,AtLeast
Quantum128BitADPS16,q64,64,16,255,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,232.405000000000,,877,0,,,AtLeast
Quantum128BitADPS16,q64,64,17,255,6400000000000,1088,6400000000000,true,local-minimum+proven-pruned-certification,128.0,252.015000000000,,951,0,,,AtLeast
Quantum128BitADPS16,q64,64,18,255,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,271.625000000000,,1025,0,,,AtLeast
Quantum128BitADPS16,q64,64,19,255,6400000000000,1216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,291.500000000000,,1100,0,,,AtLeast
Quantum128BitADPS16,q64,64,20,255,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,311.905000000000,,1177,0,,,AtLeast
Quantum128BitADPS16,q64,128,1,255,56,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,128,2,255,305562,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,128,3,255,132077467,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,128,4,255,19912750855,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,128,5,255,1583496946124,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,128,6,255,6400000000000,768,6400000000000,true,local-minimum+proven-pruned-certification,128.0,150.520000000000,,568,0,,,AtLeast
Quantum128BitADPS16,q64,128,7,255,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,186.030000000000,,702,0,,,AtLeast
Quantum128BitADPS16,q64,128,8,255,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,222.600000000000,,840,0,,,AtLeast
Quantum128BitADPS16,q64,128,9,255,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,260.230000000000,,982,0,,,AtLeast
Quantum128BitADPS16,q64,128,10,255,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,298.655000000000,,1127,0,,,AtLeast
Quantum128BitADPS16,q64,128,11,255,6400000000000,1408,6400000000000,true,local-minimum+proven-pruned-certification,128.0,338.140000000000,,1276,0,,,AtLeast
Quantum128BitADPS16,q64,128,12,255,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,378.420000000000,,1428,0,,,AtLeast
Quantum128BitADPS16,q64,128,13,255,6400000000000,1664,6400000000000,true,local-minimum+proven-pruned-certification,128.0,419.230000000000,,1582,0,,,AtLeast
Quantum128BitADPS16,q64,128,14,255,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,460.570000000000,,1738,0,,,AtLeast
Quantum128BitADPS16,q64,128,15,255,6400000000000,1920,6400000000000,true,local-minimum+proven-pruned-certification,128.0,502.705000000000,,1897,0,,,AtLeast
Quantum128BitADPS16,q64,128,16,255,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,545.370000000000,,2058,0,,,AtLeast
Quantum128BitADPS16,q64,128,17,255,6400000000000,2176,6400000000000,true,local-minimum+proven-pruned-certification,128.0,588.565000000000,,2221,0,,,AtLeast
Quantum128BitADPS16,q64,128,18,255,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,632.025000000000,,2385,0,,,AtLeast
Quantum128BitADPS16,q64,128,19,255,6400000000000,2432,6400000000000,true,local-minimum+proven-pruned-certification,128.0,676.280000000000,,2552,0,,,AtLeast
Quantum128BitADPS16,q64,128,20,255,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,720.800000000000,,2720,0,,,AtLeast
Quantum128BitADPS16,q64,256,1,255,152781,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,256,2,255,9956375427,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,256,3,255,6400000000000,768,6400000000000,true,local-minimum+proven-pruned-certification,128.0,143.895000000000,,543,0,,,AtLeast
Quantum128BitADPS16,q64,256,4,255,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,213.060000000000,,804,0,,,AtLeast
Quantum128BitADPS16,q64,256,5,255,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,286.465000000000,,1081,0,,,AtLeast
Quantum128BitADPS16,q64,256,6,255,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,363.050000000000,,1370,0,,,AtLeast
Quantum128BitADPS16,q64,256,7,255,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,442.285000000000,,1669,0,,,AtLeast
Quantum128BitADPS16,q64,256,8,255,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,523.640000000000,,1976,0,,,AtLeast
Quantum128BitADPS16,q64,256,9,255,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,607.115000000000,,2291,0,,,AtLeast
Quantum128BitADPS16,q64,256,10,255,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,692.445000000000,,2613,0,,,AtLeast
Quantum128BitADPS16,q64,256,11,255,6400000000000,2816,6400000000000,true,local-minimum+proven-pruned-certification,128.0,779.365000000000,,2941,0,,,AtLeast
Quantum128BitADPS16,q64,256,12,255,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,867.610000000000,,3274,0,,,AtLeast
Quantum128BitADPS16,q64,256,13,255,6400000000000,3328,6400000000000,true,local-minimum+proven-pruned-certification,128.0,957.445000000000,,3613,0,,,AtLeast
Quantum128BitADPS16,q64,256,14,255,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1048.340000000000,,3956,0,,,AtLeast
Quantum128BitADPS16,q64,256,15,255,6400000000000,3840,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1140.295000000000,,4303,0,,,AtLeast
Quantum128BitADPS16,q64,256,16,255,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1233.310000000000,,4654,0,,,AtLeast
Quantum128BitADPS16,q64,256,17,255,6400000000000,4352,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:290733.606782384682,,4934,1638399999981669,,,AtLeast
Quantum128BitADPS16,q64,256,18,255,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:315375.623235916661,,4934,1638399999981138,,,AtLeast
Quantum128BitADPS16,q64,256,19,255,6400000000000,4864,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:340238.619662915706,,4934,1638399999980621,,,AtLeast
Quantum128BitADPS16,q64,256,20,255,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:365305.329962084652,,4934,1638399999980117,,,AtLeast
Quantum128BitADPS16,q64,512,1,255,4978187713,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,512,2,255,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,204.315000000000,,771,0,,,AtLeast
Quantum128BitADPS16,q64,512,3,255,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,348.475000000000,,1315,0,,,AtLeast
Quantum128BitADPS16,q64,512,4,255,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,503.235000000000,,1899,0,,,AtLeast
Quantum128BitADPS16,q64,512,5,255,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,665.680000000000,,2512,0,,,AtLeast
Quantum128BitADPS16,q64,512,6,255,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,834.485000000000,,3149,0,,,AtLeast
Quantum128BitADPS16,q64,512,7,255,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1008.590000000000,,3806,0,,,AtLeast
Quantum128BitADPS16,q64,512,8,255,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1186.670000000000,,4478,0,,,AtLeast
Quantum128BitADPS16,q64,512,9,255,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:315375.623235916661,,4934,3276799999981138,,,AtLeast
Quantum128BitADPS16,q64,512,10,255,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:365305.329962084652,,4934,3276799999980117,,,AtLeast
Quantum128BitADPS16,q64,512,11,255,6400000000000,5632,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:415943.396095756441,,4934,3276799999979147,,,AtLeast
Quantum128BitADPS16,q64,512,12,255,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:467216.338998132676,,4934,3276799999978220,,,AtLeast
Quantum128BitADPS16,q64,512,13,255,6400000000000,6656,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:519064.194003447250,,4934,3276799999977330,,,AtLeast
Quantum128BitADPS16,q64,512,14,255,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:571398.099198272335,,4934,3276799999976474,,,AtLeast
Quantum128BitADPS16,q64,512,15,255,6400000000000,7680,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:624151.584028207813,,4934,3276799999975649,,,AtLeast
Quantum128BitADPS16,q64,512,16,255,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:677331.455281778355,,4934,3276799999974850,,,AtLeast
Quantum128BitADPS16,q64,512,17,255,6400000000000,8704,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:730864.282701865770,,4934,3276799999974076,,,AtLeast
Quantum128BitADPS16,q64,512,18,255,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:784742.040973891388,,4934,3276799999973324,,,AtLeast
Quantum128BitADPS16,q64,512,19,255,6400000000000,9728,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:838914.140149909421,,4934,3276799999972593,,,AtLeast
Quantum128BitADPS16,q64,512,20,255,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:893367.929501430597,,4934,3276799999971881,,,AtLeast
Quantum128BitADPS16,q64,64,1,511,6,64,6400000000000,false,local-minimum+proven-pruned-certification,128.0,194.807775603332,73.935000000000,384,0,279,0,Exact
Quantum128BitADPS16,q64,64,2,511,17,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,129.850000000000,126.405000000000,490,0,477,0,Exact
Quantum128BitADPS16,q64,64,3,511,2901,192,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,4,511,132654,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,5,511,3393135,320,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,6,511,60315145,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,7,511,826498675,448,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,8,511,9280294265,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,9,511,88868172833,576,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,10,511,746377056676,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,11,511,5612227639746,704,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,12,511,6400000000000,768,6400000000000,true,local-minimum+proven-pruned-certification,128.0,143.365000000000,,541,0,,,AtLeast
Quantum128BitADPS16,q64,64,13,511,6400000000000,832,6400000000000,true,local-minimum+proven-pruned-certification,128.0,160.325000000000,,605,0,,,AtLeast
Quantum128BitADPS16,q64,64,14,511,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,177.285000000000,,669,0,,,AtLeast
Quantum128BitADPS16,q64,64,15,511,6400000000000,960,6400000000000,true,local-minimum+proven-pruned-certification,128.0,194.775000000000,,735,0,,,AtLeast
Quantum128BitADPS16,q64,64,16,511,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,212.530000000000,,802,0,,,AtLeast
Quantum128BitADPS16,q64,64,17,511,6400000000000,1088,6400000000000,true,local-minimum+proven-pruned-certification,128.0,230.285000000000,,869,0,,,AtLeast
Quantum128BitADPS16,q64,64,18,511,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,248.570000000000,,938,0,,,AtLeast
Quantum128BitADPS16,q64,64,19,511,6400000000000,1216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,266.855000000000,,1007,0,,,AtLeast
Quantum128BitADPS16,q64,64,20,511,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,285.405000000000,,1077,0,,,AtLeast
Quantum128BitADPS16,q64,128,1,511,8,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,135.945000000000,126.405000000000,513,0,477,0,Exact
Quantum128BitADPS16,q64,128,2,511,66327,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,128,3,511,30157572,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,128,4,511,4640147132,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,128,5,511,373188528338,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,128,6,511,6400000000000,768,6400000000000,true,local-minimum+proven-pruned-certification,128.0,137.270000000000,,518,0,,,AtLeast
Quantum128BitADPS16,q64,128,7,511,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,169.865000000000,,641,0,,,AtLeast
Quantum128BitADPS16,q64,128,8,511,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,203.520000000000,,768,0,,,AtLeast
Quantum128BitADPS16,q64,128,9,511,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,238.235000000000,,899,0,,,AtLeast
Quantum128BitADPS16,q64,128,10,511,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,273.745000000000,,1033,0,,,AtLeast
Quantum128BitADPS16,q64,128,11,511,6400000000000,1408,6400000000000,true,local-minimum+proven-pruned-certification,128.0,310.315000000000,,1171,0,,,AtLeast
Quantum128BitADPS16,q64,128,12,511,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,347.150000000000,,1310,0,,,AtLeast
Quantum128BitADPS16,q64,128,13,511,6400000000000,1664,6400000000000,true,local-minimum+proven-pruned-certification,128.0,385.045000000000,,1453,0,,,AtLeast
Quantum128BitADPS16,q64,128,14,511,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,423.205000000000,,1597,0,,,AtLeast
Quantum128BitADPS16,q64,128,15,511,6400000000000,1920,6400000000000,true,local-minimum+proven-pruned-certification,128.0,462.160000000000,,1744,0,,,AtLeast
Quantum128BitADPS16,q64,128,16,511,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,501.645000000000,,1893,0,,,AtLeast
Quantum128BitADPS16,q64,128,17,511,6400000000000,2176,6400000000000,true,local-minimum+proven-pruned-certification,128.0,541.395000000000,,2043,0,,,AtLeast
Quantum128BitADPS16,q64,128,18,511,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,581.675000000000,,2195,0,,,AtLeast
Quantum128BitADPS16,q64,128,19,511,6400000000000,2432,6400000000000,true,local-minimum+proven-pruned-certification,128.0,622.485000000000,,2349,0,,,AtLeast
Quantum128BitADPS16,q64,128,20,511,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,663.560000000000,,2504,0,,,AtLeast
Quantum128BitADPS16,q64,256,1,511,33163,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,256,2,511,2320073566,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,256,3,511,6400000000000,768,6400000000000,true,local-minimum+proven-pruned-certification,128.0,131.440000000000,,496,0,,,AtLeast
Quantum128BitADPS16,q64,256,4,511,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,195.305000000000,,737,0,,,AtLeast
Quantum128BitADPS16,q64,256,5,511,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,262.880000000000,,992,0,,,AtLeast
Quantum128BitADPS16,q64,256,6,511,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,333.635000000000,,1259,0,,,AtLeast
Quantum128BitADPS16,q64,256,7,511,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,406.775000000000,,1535,0,,,AtLeast
Quantum128BitADPS16,q64,256,8,511,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,482.035000000000,,1819,0,,,AtLeast
Quantum128BitADPS16,q64,256,9,511,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,559.415000000000,,2111,0,,,AtLeast
Quantum128BitADPS16,q64,256,10,511,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,638.385000000000,,2409,0,,,AtLeast
Quantum128BitADPS16,q64,256,11,511,6400000000000,2816,6400000000000,true,local-minimum+proven-pruned-certification,128.0,718.680000000000,,2712,0,,,AtLeast
Quantum128BitADPS16,q64,256,12,511,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,800.565000000000,,3021,0,,,AtLeast
Quantum128BitADPS16,q64,256,13,511,6400000000000,3328,6400000000000,true,local-minimum+proven-pruned-certification,128.0,883.510000000000,,3334,0,,,AtLeast
Quantum128BitADPS16,q64,256,14,511,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,967.780000000000,,3652,0,,,AtLeast
Quantum128BitADPS16,q64,256,15,511,6400000000000,3840,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1052.845000000000,,3973,0,,,AtLeast
Quantum128BitADPS16,q64,256,16,511,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1139.235000000000,,4299,0,,,AtLeast
Quantum128BitADPS16,q64,256,17,511,6400000000000,4352,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1226.155000000000,,4627,0,,,AtLeast
Quantum128BitADPS16,q64,256,18,511,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:10389.259173406230,,4934,1,,,AtLeast
Quantum128BitADPS16,q64,256,19,511,6400000000000,4864,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:320804.853755319142,,4934,1638399999980621,,,AtLeast
Quantum128BitADPS16,q64,256,20,511,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:345366.139727867150,,4934,1638399999980117,,,AtLeast
Quantum128BitADPS16,q64,512,1,511,1160036783,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,512,2,511,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,187.355000000000,,707,0,,,AtLeast
Quantum128BitADPS16,q64,512,3,511,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,320.650000000000,,1210,0,,,AtLeast
Quantum128BitADPS16,q64,512,4,511,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,463.750000000000,,1750,0,,,AtLeast
Quantum128BitADPS16,q64,512,5,511,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,614.270000000000,,2318,0,,,AtLeast
Quantum128BitADPS16,q64,512,6,511,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,770.885000000000,,2909,0,,,AtLeast
Quantum128BitADPS16,q64,512,7,511,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,932.005000000000,,3517,0,,,AtLeast
Quantum128BitADPS16,q64,512,8,511,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1097.365000000000,,4141,0,,,AtLeast
Quantum128BitADPS16,q64,512,9,511,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1266.435000000000,,4779,0,,,AtLeast
Quantum128BitADPS16,q64,512,10,511,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:345366.139727867150,,4934,3276799999980117,,,AtLeast
Quantum128BitADPS16,q64,512,11,511,6400000000000,5632,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:395031.464598613558,,4934,3276799999979147,,,AtLeast
Quantum128BitADPS16,q64,512,12,511,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:445374.787758097169,,4934,3276799999978220,,,AtLeast
Quantum128BitADPS16,q64,512,13,511,6400000000000,6656,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:496330.127584181668,,4934,3276799999977330,,,AtLeast
Quantum128BitADPS16,q64,512,14,511,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:547805.613685275428,,4934,3276799999976474,,,AtLeast
Quantum128BitADPS16,q64,512,15,511,6400000000000,7680,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:599731.767028845847,,4934,3276799999975649,,,AtLeast
Quantum128BitADPS16,q64,512,16,511,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:652110.380273197428,,4934,3276799999974850,,,AtLeast
Quantum128BitADPS16,q64,512,17,511,6400000000000,8704,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:704867.020335167996,,4934,3276799999974076,,,AtLeast
Quantum128BitADPS16,q64,512,18,511,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:757990.653422046336,,4934,3276799999973324,,,AtLeast
Quantum128BitADPS16,q64,512,19,511,6400000000000,9728,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:811429.686759842793,,4934,3276799999972593,,,AtLeast
Quantum128BitADPS16,q64,512,20,511,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:865169.463967979886,,4934,3276799999971881,,,AtLeast
Quantum128BitADPS16,q64,64,1,1023,5,64,6400000000000,false,local-minimum+proven-pruned-certification,128.0,457.125031884902,77.645000000000,320,0,293,0,Exact
Quantum128BitADPS16,q64,64,2,1023,13,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,135.680000000000,120.575000000000,512,0,455,0,Exact
Quantum128BitADPS16,q64,64,3,1023,547,192,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,4,1023,28188,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q64,64,5,1023,752556,320,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
