policy,modulus_profile,ring_dimension,module_rank,coeff_linf_bound,scalar_n,accepted_m,immediate_rejected_m,cutoff_kind,certificate_domain,search_cap,hit_cap,discovery_profile
Quantum128BitADPS16,Q32Offset99,32,10,2047,320,1056,1057,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,11,2047,352,1440,1441,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,12,2047,384,5760,5761,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,13,2047,416,18720,18721,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,14,2047,448,54336,54337,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,15,2047,480,146048,146049,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,16,2047,512,371104,371105,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,17,2047,544,901376,901377,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,18,2047,576,2108672,2108673,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,19,2047,608,4776224,4776225,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,20,2047,640,10516832,10516833,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,1,4095,32,64,65,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,2,4095,64,128,129,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,3,4095,96,192,193,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,4,4095,128,288,289,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,5,4095,160,352,353,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,6,4095,192,448,449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,7,4095,224,544,545,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,8,4095,256,640,641,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,9,4095,288,768,769,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,10,4095,320,896,897,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,11,4095,352,1056,1057,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,12,4095,384,1280,1281,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,13,4095,416,2816,2817,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,14,4095,448,9376,9377,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,15,4095,480,27200,27201,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,16,4095,512,72448,72449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,17,4095,544,181824,181825,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,18,4095,576,435744,435745,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,19,4095,608,1005440,1005441,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,20,4095,640,2246880,2246881,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,1,8191,32,32,33,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,2,8191,64,128,129,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,3,8191,96,192,193,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,4,8191,128,256,257,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,5,8191,160,352,353,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,6,8191,192,416,417,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,7,8191,224,480,481,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,8,8191,256,576,577,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,9,8191,288,672,673,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,10,8191,320,768,769,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,11,8191,352,896,897,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,12,8191,384,1056,1057,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,13,8191,416,1216,1217,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,14,8191,448,1504,1505,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,15,8191,480,4320,4321,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,16,8191,512,12832,12833,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,17,8191,544,34304,34305,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,18,8191,576,85664,85665,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,19,8191,608,203584,203585,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,20,8191,640,465152,465153,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,1,16383,32,32,33,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,2,16383,64,96,97,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,3,16383,96,192,193,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,4,16383,128,256,257,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,5,16383,160,320,321,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,6,16383,192,384,385,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,7,16383,224,448,449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,8,16383,256,544,545,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,9,16383,288,608,609,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,10,16383,320,704,705,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,11,16383,352,800,801,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,12,16383,384,928,929,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,13,16383,416,1024,1025,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,14,16383,448,1184,1185,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,15,16383,480,1376,1377,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,16,16383,512,1760,1761,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,17,16383,544,5632,5633,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,18,16383,576,15392,15393,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,19,16383,608,38656,38657,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,20,16383,640,91712,91713,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,1,32767,32,32,33,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,2,32767,64,96,97,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,3,32767,96,160,161,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,4,32767,128,224,225,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,5,32767,160,288,289,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,6,32767,192,352,353,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,7,32767,224,416,417,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,8,32767,256,480,481,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,9,32767,288,576,577,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,10,32767,320,640,641,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,11,32767,352,736,737,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,12,32767,384,832,833,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,13,32767,416,928,929,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,14,32767,448,1024,1025,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,15,32767,480,1152,1153,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,16,32767,512,1312,1313,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,17,32767,544,1504,1505,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,18,32767,576,2208,2209,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,19,32767,608,6432,6433,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,20,32767,640,16576,16577,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,1,65535,32,32,33,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,2,65535,64,96,97,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,3,65535,96,160,161,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,4,65535,128,224,225,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,5,65535,160,288,289,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,6,65535,192,352,353,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,7,65535,224,384,385,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,8,65535,256,448,449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,9,65535,288,512,513,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,10,65535,320,608,609,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,11,65535,352,672,673,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,12,65535,384,768,769,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,13,65535,416,832,833,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,14,65535,448,928,929,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,15,65535,480,1024,1025,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,16,65535,512,1152,1153,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,17,65535,544,1280,1281,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,18,65535,576,1408,1409,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,19,65535,608,1632,1633,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,20,65535,640,2432,2433,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,1,131071,32,32,33,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,2,131071,64,96,97,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,3,131071,96,160,161,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,4,131071,128,192,193,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,5,131071,160,256,257,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,6,131071,192,320,321,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,7,131071,224,384,385,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,8,131071,256,448,449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,9,131071,288,480,481,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,10,131071,320,544,545,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,11,131071,352,640,641,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,12,131071,384,704,705,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,13,131071,416,768,769,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,14,131071,448,864,865,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,15,131071,480,928,929,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,16,131071,512,1024,1025,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,17,131071,544,1120,1121,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,18,131071,576,1248,1249,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,19,131071,608,1376,1377,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,20,131071,640,1504,1505,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,1,262143,32,32,33,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,2,262143,64,96,97,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,3,262143,96,128,129,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,4,262143,128,192,193,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,5,262143,160,256,257,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,6,262143,192,288,289,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,7,262143,224,352,353,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,8,262143,256,416,417,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,9,262143,288,448,449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,10,262143,320,512,513,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,11,262143,352,576,577,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,12,262143,384,640,641,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,13,262143,416,704,705,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,14,262143,448,800,801,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,15,262143,480,864,865,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,16,262143,512,928,929,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,17,262143,544,1024,1025,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,18,262143,576,1120,1121,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,19,262143,608,1216,1217,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,20,262143,640,1312,1313,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,1,524287,32,32,33,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,2,524287,64,64,65,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,3,524287,96,128,129,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,4,524287,128,192,193,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,5,524287,160,224,225,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,6,524287,192,288,289,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,7,524287,224,320,321,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,8,524287,256,384,385,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,9,524287,288,448,449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,10,524287,320,480,481,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,11,524287,352,544,545,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,12,524287,384,608,609,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,13,524287,416,672,673,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,14,524287,448,736,737,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,15,524287,480,800,801,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,16,524287,512,864,865,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,17,524287,544,960,961,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,18,524287,576,1024,1025,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,19,524287,608,1120,1121,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,20,524287,640,1184,1185,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,32,1,1048575,32,32,33,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
